region_nom,code_circonscription,nom_circonscription,nb_bureaux_vote,inscrits,votants,taux_participation,bulletins_nuls,suffrages_exprimes,bulletins_blancs_nombre,bulletins_blancs_pourcentage,parti_politique,nom_liste_candidat,score_voix,pourcentage_voix,est_elu,region_nom_norm,nom_circonscription_norm,nom_liste_candidat_norm,parti_politique_norm
N'ZI,155,"BENGASSOU, BOCANDA, KOUADIOBLEKRO ET N'ZECREZESSOU, COMMUNES ET SOUS-PREFECTURES",157,44988,18242,0.40549999999999997,791,17451,252,0.0144,PDCI-RDA,YAO KOFFI JEAN PAUL,1260,0.24739999999999998,False,n'zi,"bengassou, bocanda, kouadioblekro et n'zecrezessou, communes et sous-prefectures",yao koffi jean paul,pdci-rda
N'ZI,155,"BENGASSOU, BOCANDA, KOUADIOBLEKRO ET N'ZECREZESSOU, COMMUNES ET SOUS-PREFECTURES",157,44988,18242,0.40549999999999997,791,17451,252,0.0144,RHDP,KOFFI EUGENE,1838,0.3233,False,n'zi,"bengassou, bocanda, kouadioblekro et n'zecrezessou, communes et sous-prefectures",koffi eugene,rhdp
N'ZI,155,"BENGASSOU, BOCANDA, KOUADIOBLEKRO ET N'ZECREZESSOU, COMMUNES ET SOUS-PREFECTURES",157,44988,18242,0.40549999999999997,791,17451,252,0.0144,INDEPENDANT,YAPO BERTHE TATIANA,227,0.0446,False,n'zi,"bengassou, bocanda, kouadioblekro et n'zecrezessou, communes et sous-prefectures",yapo berthe tatiana,independant
N'ZI,155,"BENGASSOU, BOCANDA, KOUADIOBLEKRO ET N'ZECREZESSOU, COMMUNES ET SOUS-PREFECTURES",157,44988,18242,0.40549999999999997,791,17451,252,0.0144,INDEPENDANT,N'GUESSAN JOLIANE CLAIRE EPOUSE KOUAKOU,117,0.0206,False,n'zi,"bengassou, bocanda, kouadioblekro et n'zecrezessou, communes et sous-prefectures",n'guessan joliane claire epouse kouakou,independant
N'ZI,155,"BENGASSOU, BOCANDA, KOUADIOBLEKRO ET N'ZECREZESSOU, COMMUNES ET SOUS-PREFECTURES",157,44988,18242,0.40549999999999997,791,17451,252,0.0144,INDEPENDANT,KANGAH KONAN DENIS,35,0.0069,False,n'zi,"bengassou, bocanda, kouadioblekro et n'zecrezessou, communes et sous-prefectures",kangah konan denis,independant
N'ZI,155,"BENGASSOU, BOCANDA, KOUADIOBLEKRO ET N'ZECREZESSOU, COMMUNES ET SOUS-PREFECTURES",157,44988,18242,0.40549999999999997,791,17451,252,0.0144,INDEPENDANT,ALLOU CHRISTOPHE N'GORAN,1304,0.2293,False,n'zi,"bengassou, bocanda, kouadioblekro et n'zecrezessou, communes et sous-prefectures",allou christophe n'goran,independant
N'ZI,155,"BENGASSOU, BOCANDA, KOUADIOBLEKRO ET N'ZECREZESSOU, COMMUNES ET SOUS-PREFECTURES",157,44988,18242,0.40549999999999997,791,17451,252,0.0144,PIA/CODE,KOUADIO KOUASSI MARIUS,35,0.0062,False,n'zi,"bengassou, bocanda, kouadioblekro et n'zecrezessou, communes et sous-prefectures",kouadio kouassi marius,pia/code
N'ZI,155,"BENGASSOU, BOCANDA, KOUADIOBLEKRO ET N'ZECREZESSOU, COMMUNES ET SOUS-PREFECTURES",157,44988,18242,0.40549999999999997,791,17451,252,0.0144,INDEPENDANT,KOUAME KOUADIO GERARD,161,0.028300000000000002,False,n'zi,"bengassou, bocanda, kouadioblekro et n'zecrezessou, communes et sous-prefectures",kouame kouadio gerard,independant
N'ZI,155,"BENGASSOU, BOCANDA, KOUADIOBLEKRO ET N'ZECREZESSOU, COMMUNES ET SOUS-PREFECTURES",157,44988,18242,0.40549999999999997,791,17451,252,0.0144,PDCI-RDA,LANGUI KOUADIO MARC,2178,0.38299999999999995,True,n'zi,"bengassou, bocanda, kouadioblekro et n'zecrezessou, communes et sous-prefectures",langui kouadio marc,pdci-rda
N'ZI,155,"BENGASSOU, BOCANDA, KOUADIOBLEKRO ET N'ZECREZESSOU, COMMUNES ET SOUS-PREFECTURES",157,44988,18242,0.40549999999999997,791,17451,252,0.0144,INDEPENDANT,NZI YANN-GABRIEL DIBY,405,0.039900000000000005,False,n'zi,"bengassou, bocanda, kouadioblekro et n'zecrezessou, communes et sous-prefectures",nzi yann-gabriel diby,independant
N'ZI,156,"KOUASSI-KOUASSIKRO, COMMUNES ET SOUS-PREFECTURE",46,13333,5319,0.39890000000000003,227,5092,70,0.0137,INDEPENDANT,DJAHA JEAN PARNELL,157,0.0154,False,n'zi,"kouassi-kouassikro, communes et sous-prefecture",djaha jean parnell,independant
N'ZI,156,"KOUASSI-KOUASSIKRO, COMMUNES ET SOUS-PREFECTURE",46,13333,5319,0.39890000000000003,227,5092,70,0.0137,INDEPENDANT,AKA AKESSE KOUADIO VINCENT,231,0.0227,False,n'zi,"kouassi-kouassikro, communes et sous-prefecture",aka akesse kouadio vincent,independant
N'ZI,156,"KOUASSI-KOUASSIKRO, COMMUNES ET SOUS-PREFECTURE",46,13333,5319,0.39890000000000003,227,5092,70,0.0137,RHDP,COULIBALY ADAMA,6793,0.6684,True,n'zi,"kouassi-kouassikro, communes et sous-prefecture",coulibaly adama,rhdp
N'ZI,156,"KOUASSI-KOUASSIKRO, COMMUNES ET SOUS-PREFECTURE",46,13333,5319,0.39890000000000003,227,5092,70,0.0137,PDCI-RDA,KONAN KOUAKOU RENE,2513,0.2473,False,n'zi,"kouassi-kouassikro, communes et sous-prefecture",konan kouakou rene,pdci-rda
N'ZI,159,"ABIGUI, DIANGOKRO ET NOFOU, COMMUNES ET SOUS-PREFECTURES",50,13202,5902,0.4471,216,5686,53,0.009300000000000001,,,0,0.0,False,n'zi,"abigui, diangokro et nofou, communes et sous-prefectures",,
N'ZI,160,"DIMBOKRO, COMMUNE ET SOUS-PREFECTURE",99,36237,10564,0.2915,401,10163,64,0.0063,,,0,0.0,False,n'zi,"dimbokro, commune et sous-prefecture",,
PORO,163,"BORON, DIKODOUGOU ET GUIEMBE, COMMUNES ET SOUS-PREFECTURES",103,28727,13999,0.48729999999999996,246,13753,363,0.0264,RHDP,COULIBALY ISSA,6287,0.4571,True,poro,"boron, dikodougou et guiembe, communes et sous-prefectures",coulibaly issa,rhdp
PORO,163,"BORON, DIKODOUGOU ET GUIEMBE, COMMUNES ET SOUS-PREFECTURES",103,28727,13999,0.48729999999999996,246,13753,363,0.0264,INDEPENDANT,BAKAYOKO DAOUDA TENEMANGAN,3849,0.2799,False,poro,"boron, dikodougou et guiembe, communes et sous-prefectures",bakayoko daouda tenemangan,independant
PORO,163,"BORON, DIKODOUGOU ET GUIEMBE, COMMUNES ET SOUS-PREFECTURES",103,28727,13999,0.48729999999999996,246,13753,363,0.0264,INDEPENDANT,SORO KADOGNON CHARLES,243,0.0177,False,poro,"boron, dikodougou et guiembe, communes et sous-prefectures",soro kadognon charles,independant
PORO,163,"BORON, DIKODOUGOU ET GUIEMBE, COMMUNES ET SOUS-PREFECTURES",103,28727,13999,0.48729999999999996,246,13753,363,0.0264,INDEPENDANT,AMINATA OUATTARA,3011,0.2189,False,poro,"boron, dikodougou et guiembe, communes et sous-prefectures",aminata ouattara,independant
PORO,164,"BOUGOU, KATOGO ET M'BENGUE, COMMUNES ET SOUS-PREFECTURES",102,32495,20095,0.6184000000000001,218,19877,640,0.0322,INDEPENDANT,SORO NGOLOGNINHE MAMADOU,7806,0.39270000000000005,False,poro,"bougou, katogo et m'bengue, communes et sous-prefectures",soro ngologninhe mamadou,independant
PORO,164,"BOUGOU, KATOGO ET M'BENGUE, COMMUNES ET SOUS-PREFECTURES",102,32495,20095,0.6184000000000001,218,19877,640,0.0322,RHDP,COULIBALY ALI KADER,11349,0.5710000000000001,True,poro,"bougou, katogo et m'bengue, communes et sous-prefectures",coulibaly ali kader,rhdp
PORO,165,"KATIALI ET NIOFOIN, COMMUNES ET SOUS-PREFECTURES",61,16977,11753,0.6923,267,11486,225,0.0196,RHDP,SORO FOBEH,4605,0.40090000000000003,False,poro,"katiali et niofoin, communes et sous-prefectures",soro fobeh,rhdp
PORO,165,"KATIALI ET NIOFOIN, COMMUNES ET SOUS-PREFECTURES",61,16977,11753,0.6923,267,11486,225,0.0196,INDEPENDANT,SORO ZANA,6656,0.5795,True,poro,"katiali et niofoin, communes et sous-prefectures",soro zana,independant
PORO,165,"KATIALI ET NIOFOIN, COMMUNES ET SOUS-PREFECTURES",61,16977,11753,0.6923,267,11486,225,0.0196,INDEPENDANT,YEO YALLAMISSA,497,0.0638,False,poro,"katiali et niofoin, communes et sous-prefectures",yeo yallamissa,independant
PORO,166,"DASSOUNGBOHO ET TIORONIARADOUGOU, COMMUNES ET SOUS-PREFECTURES",44,14548,7943,0.546,153,7790,179,0.023,INDEPENDANT,COULIBALY DIEUDONNE NANGA,3022,0.38789999999999997,False,poro,"dassoungboho et tioroniaradougou, communes et sous-prefectures",coulibaly dieudonne nanga,independant
PORO,167,"KARAKORO ET KOMBORODOUGOU, COMMUNES ET SOUS-PREFECTURES",76,19557,11288,0.5771999999999999,151,11137,118,0.0106,INDEPENDANT,OUATTARA ADAMA BEMITIAN,6484,0.5821999999999999,True,poro,"karakoro et komborodougou, communes et sous-prefectures",ouattara adama bemitian,independant
PORO,167,"KARAKORO ET KOMBORODOUGOU, COMMUNES ET SOUS-PREFECTURES",76,19557,11288,0.5771999999999999,151,11137,118,0.0106,RHDP,BAMBA KASSOUM,4092,0.5253,True,poro,"karakoro et komborodougou, communes et sous-prefectures",bamba kassoum,rhdp
PORO,167,"KARAKORO ET KOMBORODOUGOU, COMMUNES ET SOUS-PREFECTURES",76,19557,11288,0.5771999999999999,151,11137,118,0.0106,RHDP,TUO SERIBA,4535,0.4072,False,poro,"karakoro et komborodougou, communes et sous-prefectures",tuo seriba,rhdp
PORO,168,"KANOROBA, NAFOUN ET SIRASSO, COMMUNES ET SOUS-PREFECTURES",66,21203,12611,0.5948,205,12406,337,0.027200000000000002,INDEPENDANT,SIRIKI SEKONGO PELEMON,2868,0.23120000000000002,False,poro,"kanoroba, nafoun et sirasso, communes et sous-prefectures",siriki sekongo pelemon,independant
PORO,168,"KANOROBA, NAFOUN ET SIRASSO, COMMUNES ET SOUS-PREFECTURES",66,21203,12611,0.5948,205,12406,337,0.027200000000000002,INDEPENDANT,SILUE NANZOUAN PATRICE,2109,0.17,False,poro,"kanoroba, nafoun et sirasso, communes et sous-prefectures",silue nanzouan patrice,independant
PORO,169,"KIEMOU ET NAPIE, COMMUNES ET SOUS-PREFECTURES",73,21396,9378,0.43829999999999997,135,9243,168,0.0182,INDEPENDANT,SORO SETIENGOLO,1568,0.1696,False,poro,"kiemou et napie, communes et sous-prefectures",soro setiengolo,independant
PORO,170,"KOMBOLOKOURA, KONI ET LATAHA, COMMUNES ET SOUS-PREFECTURES, KORHOGO SOUS-PREFECTURE",106,34511,32994,0.956,12,32982,1,0.0,RHDP,AMADOU COULIBALY,32981,1.0,True,poro,"kombolokoura, koni et lataha, communes et sous-prefectures, korhogo sous-prefecture",amadou coulibaly,rhdp
PORO,171,"KORHOGO, VILLE",371,149223,142250,0.9533,258,141992,108,0.0008,RHDP,UNE CÔTE D'IVOIRE EN PAIX PROSPERE ET SOLIDAIRE,141884,0.9992,True,poro,"korhogo, ville",une cote d'ivoire en paix prospere et solidaire,rhdp
PORO,172,"KAGBOLODOUGOU, SEDIOGO ET SINEMATIALI, COMMUNES ET SOUS-PREFECTURES",93,30231,29595,0.9790000000000001,68,29527,13,0.0004,RHDP,SARASSORO GBOROTON FIDELE,29514,0.9995999999999999,True,poro,"kagbolodougou, sediogo et sinematiali, communes et sous-prefectures",sarassoro gboroton fidele,rhdp
SAN-PEDRO,173,"DOBA ET GABIADJI, COMMUNES ET SOUS-PREFECTURES, SAN PEDRO, SOUS-PREFECTURE",166,46381,11310,0.2438,498,10812,130,0.012,INDEPENDANT,JEUNESSE NOUVELLE VISION,2038,0.1885,False,san-pedro,"doba et gabiadji, communes et sous-prefectures, san pedro, sous-prefecture",jeunesse nouvelle vision,independant
SAN-PEDRO,173,"DOBA ET GABIADJI, COMMUNES ET SOUS-PREFECTURES, SAN PEDRO, SOUS-PREFECTURE",166,46381,11310,0.2438,498,10812,130,0.012,INDEPENDANT,LA VOIX DU PAYSAN POUR UN AVENIR MEILLEUR,415,0.0384,False,san-pedro,"doba et gabiadji, communes et sous-prefectures, san pedro, sous-prefecture",la voix du paysan pour un avenir meilleur,independant
SAN-PEDRO,173,"DOBA ET GABIADJI, COMMUNES ET SOUS-PREFECTURES, SAN PEDRO, SOUS-PREFECTURE",166,46381,11310,0.2438,498,10812,130,0.012,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,4071,0.3765,True,san-pedro,"doba et gabiadji, communes et sous-prefectures, san pedro, sous-prefecture",une cote divoire en paix prospere et solidaire,rhdp
SAN-PEDRO,174,"DOGBO ET GRAND-BEREBY, COMMUNES ET SOUS-PREFECTURES",102,28569,7631,0.2671,191,7440,49,0.0066,PDCI-RDA,TOUS ENSEMBLE POUR LA CÔTE DIVOIRE,3129,0.2894,False,san-pedro,"dogbo et grand-bereby, communes et sous-prefectures",tous ensemble pour la cote divoire,pdci-rda
SAN-PEDRO,174,"DOGBO ET GRAND-BEREBY, COMMUNES ET SOUS-PREFECTURES",102,28569,7631,0.2671,191,7440,49,0.0066,RHDP,KONAN KOUAME ARMAND,4970,0.6679999999999999,True,san-pedro,"dogbo et grand-bereby, communes et sous-prefectures",konan kouame armand,rhdp
SAN-PEDRO,174,"DOGBO ET GRAND-BEREBY, COMMUNES ET SOUS-PREFECTURES",102,28569,7631,0.2671,191,7440,49,0.0066,INDEPENDANT,YAO KOUAME BOB,339,0.045599999999999995,False,san-pedro,"dogbo et grand-bereby, communes et sous-prefectures",yao kouame bob,independant
SAN-PEDRO,174,"DOGBO ET GRAND-BEREBY, COMMUNES ET SOUS-PREFECTURES",102,28569,7631,0.2671,191,7440,49,0.0066,PDCI-RDA,GNEPO TAKOUO VINCENT CHARLES,1713,0.2302,False,san-pedro,"dogbo et grand-bereby, communes et sous-prefectures",gnepo takouo vincent charles,pdci-rda
SAN-PEDRO,175,"SAN PEDRO, COMMUNE",250,93355,24880,0.26649999999999996,576,24304,146,0.006,INDEPENDANT,"SAN-PEDRO, VISION NOUVELLE",870,0.0358,False,san-pedro,"san pedro, commune","san-pedro, vision nouvelle",independant
SAN-PEDRO,175,"SAN PEDRO, COMMUNE",250,93355,24880,0.26649999999999996,576,24304,146,0.006,INDEPENDANT,VISION NOUVELLE,180,0.0074,False,san-pedro,"san pedro, commune",vision nouvelle,independant
SAN-PEDRO,175,"SAN PEDRO, COMMUNE",250,93355,24880,0.26649999999999996,576,24304,146,0.006,INDEPENDANT,DEVELOPPEMENT-ESPOIR-PAIX,3813,0.15689999999999998,False,san-pedro,"san pedro, commune",developpement-espoir-paix,independant
SAN-PEDRO,175,"SAN PEDRO, COMMUNE",250,93355,24880,0.26649999999999996,576,24304,146,0.006,RHDP,"UNE COTE DIVOIRE EN PAIX ,PROSPERE ET SOLIDAIRE",12719,0.5233,True,san-pedro,"san pedro, commune","une cote divoire en paix ,prospere et solidaire",rhdp
SAN-PEDRO,175,"SAN PEDRO, COMMUNE",250,93355,24880,0.26649999999999996,576,24304,146,0.006,INDEPENDANT,PAIX ET COHESION SOCIALE,3931,0.1617,False,san-pedro,"san pedro, commune",paix et cohesion sociale,independant
SAN-PEDRO,176,"DAPO-IBOKE, DJAMANDIOKE, OLODIO ET TABOU, COMMUNES ET SOUS-PREFECTURES",99,25383,8058,0.3175,280,7778,81,0.0104,RHDP,KLAIBE TCHIBIO JULIEN,3173,0.4079,False,san-pedro,"dapo-iboke, djamandioke, olodio et tabou, communes et sous-prefectures",klaibe tchibio julien,rhdp
SAN-PEDRO,176,"DAPO-IBOKE, DJAMANDIOKE, OLODIO ET TABOU, COMMUNES ET SOUS-PREFECTURES",99,25383,8058,0.3175,280,7778,81,0.0104,INDEPENDANT,SABOA KOFFI EDMOND,535,0.0688,False,san-pedro,"dapo-iboke, djamandioke, olodio et tabou, communes et sous-prefectures",saboa koffi edmond,independant
SAN-PEDRO,176,"DAPO-IBOKE, DJAMANDIOKE, OLODIO ET TABOU, COMMUNES ET SOUS-PREFECTURES",99,25383,8058,0.3175,280,7778,81,0.0104,INDEPENDANT,BAROU AFFALA ANDREA SISSIE,69,0.0089,False,san-pedro,"dapo-iboke, djamandioke, olodio et tabou, communes et sous-prefectures",barou affala andrea sissie,independant
SAN-PEDRO,176,"DAPO-IBOKE, DJAMANDIOKE, OLODIO ET TABOU, COMMUNES ET SOUS-PREFECTURES",99,25383,8058,0.3175,280,7778,81,0.0104,INDEPENDANT,GNEPA HOTOH DANIEL SEVERIN,147,0.0189,False,san-pedro,"dapo-iboke, djamandioke, olodio et tabou, communes et sous-prefectures",gnepa hotoh daniel severin,independant
SAN-PEDRO,176,"DAPO-IBOKE, DJAMANDIOKE, OLODIO ET TABOU, COMMUNES ET SOUS-PREFECTURES",99,25383,8058,0.3175,280,7778,81,0.0104,FPI,HINE DADIE MARIUS,93,0.012,False,san-pedro,"dapo-iboke, djamandioke, olodio et tabou, communes et sous-prefectures",hine dadie marius,fpi
SAN-PEDRO,176,"DAPO-IBOKE, DJAMANDIOKE, OLODIO ET TABOU, COMMUNES ET SOUS-PREFECTURES",99,25383,8058,0.3175,280,7778,81,0.0104,PDCI-RDA,GNEPA IROKO JOSEPH,3680,0.4731,True,san-pedro,"dapo-iboke, djamandioke, olodio et tabou, communes et sous-prefectures",gnepa iroko joseph,pdci-rda
SAN-PEDRO,177,"DJOUROUTOU ET GRABO, COMMUNES ET SOUS-PREFECTURES",66,18068,4503,0.2492,138,4365,56,0.0128,RHDP,COULIBALY YAYA,2473,0.5666,True,san-pedro,"djouroutou et grabo, communes et sous-prefectures",coulibaly yaya,rhdp
SAN-PEDRO,177,"DJOUROUTOU ET GRABO, COMMUNES ET SOUS-PREFECTURES",66,18068,4503,0.2492,138,4365,56,0.0128,INDEPENDANT,GNEPA DOUBOYOU ALASSANE,367,0.08410000000000001,False,san-pedro,"djouroutou et grabo, communes et sous-prefectures",gnepa douboyou alassane,independant
SAN-PEDRO,177,"DJOUROUTOU ET GRABO, COMMUNES ET SOUS-PREFECTURES",66,18068,4503,0.2492,138,4365,56,0.0128,INDEPENDANT,OUELLE IRIKA FRANCIS,727,0.1666,False,san-pedro,"djouroutou et grabo, communes et sous-prefectures",ouelle irika francis,independant
SAN-PEDRO,177,"DJOUROUTOU ET GRABO, COMMUNES ET SOUS-PREFECTURES",66,18068,4503,0.2492,138,4365,56,0.0128,PDCI-RDA,EBINI WHILLIAMS TANOH,742,0.17,False,san-pedro,"djouroutou et grabo, communes et sous-prefectures",ebini whilliams tanoh,pdci-rda
SAN-PEDRO,177,"DJOUROUTOU ET GRABO, COMMUNES ET SOUS-PREFECTURES",66,18068,4503,0.2492,138,4365,56,0.0128,INDEPENDANT,MAGLOIRE KOUAO ANOMAN,125,0.011399999999999999,False,san-pedro,"djouroutou et grabo, communes et sous-prefectures",magloire kouao anoman,independant
SUD-COMOE,178,"ABOISSO, COMMUNE",102,42232,11168,0.2644,246,10922,49,0.0045000000000000005,INDEPENDANT,AKA EDJOLOHI ETIENNE,368,0.0337,False,sud-comoe,"aboisso, commune",aka edjolohi etienne,independant
SUD-COMOE,178,"ABOISSO, COMMUNE",102,42232,11168,0.2644,246,10922,49,0.0045000000000000005,RHDP,CISSE ABOUBAKARI,4554,0.41700000000000004,False,sud-comoe,"aboisso, commune",cisse aboubakari,rhdp
SUD-COMOE,178,"ABOISSO, COMMUNE",102,42232,11168,0.2644,246,10922,49,0.0045000000000000005,INDEPENDANT,BANGA LOUIS PHILIPPE ARTHUR,788,0.0721,False,sud-comoe,"aboisso, commune",banga louis philippe arthur,independant
SUD-COMOE,178,"ABOISSO, COMMUNE",102,42232,11168,0.2644,246,10922,49,0.0045000000000000005,PDCI-RDA,N'GOUAN JEREMIE ALFRED,5038,0.46130000000000004,True,sud-comoe,"aboisso, commune",n'gouan jeremie alfred,pdci-rda
SUD-COMOE,178,"ABOISSO, COMMUNE",102,42232,11168,0.2644,246,10922,49,0.0045000000000000005,RHDP,AKA AOUELE,11268,0.6642,True,sud-comoe,"aboisso, commune",aka aouele,rhdp
SUD-COMOE,179,"ABOISSO, SOUS-PREFECTURE, ADAOU, ADJOUAN, KOUAKRO ET MAFERE, COMMUNES ET SOUS-PREFECTURES",141,46549,17283,0.3713,317,16966,99,0.0058,INDEPENDANT,MIEZAN AKATCHI ROGER,164,0.0097,False,sud-comoe,"aboisso, sous-prefecture, adaou, adjouan, kouakro et mafere, communes et sous-prefectures",miezan akatchi roger,independant
SUD-COMOE,179,"ABOISSO, SOUS-PREFECTURE, ADAOU, ADJOUAN, KOUAKRO ET MAFERE, COMMUNES ET SOUS-PREFECTURES",141,46549,17283,0.3713,317,16966,99,0.0058,PDCI-RDA,NZALASSE OUANDA FRANCIS,636,0.0375,False,sud-comoe,"aboisso, sous-prefecture, adaou, adjouan, kouakro et mafere, communes et sous-prefectures",nzalasse ouanda francis,pdci-rda
SUD-COMOE,179,"ABOISSO, SOUS-PREFECTURE, ADAOU, ADJOUAN, KOUAKRO ET MAFERE, COMMUNES ET SOUS-PREFECTURES",141,46549,17283,0.3713,317,16966,99,0.0058,INDEPENDANT,N'GUESSAN AKA BLEDOU FIDELE,177,0.0215,False,sud-comoe,"aboisso, sous-prefecture, adaou, adjouan, kouakro et mafere, communes et sous-prefectures",n'guessan aka bledou fidele,independant
SUD-COMOE,179,"ABOISSO, SOUS-PREFECTURE, ADAOU, ADJOUAN, KOUAKRO ET MAFERE, COMMUNES ET SOUS-PREFECTURES",141,46549,17283,0.3713,317,16966,99,0.0058,INDEPENDANT,ELLOGNE EBA KOUTOUA SEVERIN CHRISTIAN,1895,0.23010000000000003,False,sud-comoe,"aboisso, sous-prefecture, adaou, adjouan, kouakro et mafere, communes et sous-prefectures",ellogne eba koutoua severin christian,independant
SUD-COMOE,180,"AYAME, BIANOUAN ET YAOU, COMMUNES ET SOUS-PREFECTURES",62,20423,8734,0.4277,500,8234,51,0.0062,RHDP,KAKOU BROU,3651,0.4434,True,sud-comoe,"ayame, bianouan et yaou, communes et sous-prefectures",kakou brou,rhdp
SUD-COMOE,180,"AYAME, BIANOUAN ET YAOU, COMMUNES ET SOUS-PREFECTURES",62,20423,8734,0.4277,500,8234,51,0.0062,PDCI-RDA,AMIAN MEHAD DOMINIQUE,2460,0.2988,False,sud-comoe,"ayame, bianouan et yaou, communes et sous-prefectures",amian mehad dominique,pdci-rda
SUD-COMOE,180,"AYAME, BIANOUAN ET YAOU, COMMUNES ET SOUS-PREFECTURES",62,20423,8734,0.4277,500,8234,51,0.0062,RHDP,SIE HIEN,8047,0.5795,True,sud-comoe,"ayame, bianouan et yaou, communes et sous-prefectures",sie hien,rhdp
SUD-COMOE,181,"ADIAKE, ASSINIE-MAFIA ET ETUEBOUE, COMMUNES ET SOUS-PREFECTURES",94,32509,14212,0.4372,327,13885,46,0.0033,INDEPENDANT,ADJE AIME,5195,0.3741,False,sud-comoe,"adiake, assinie-mafia et etueboue, communes et sous-prefectures",adje aime,independant
SUD-COMOE,181,"ADIAKE, ASSINIE-MAFIA ET ETUEBOUE, COMMUNES ET SOUS-PREFECTURES",94,32509,14212,0.4372,327,13885,46,0.0033,INDEPENDANT,BAKILIS MASODA DONNALD,32,0.0023,False,sud-comoe,"adiake, assinie-mafia et etueboue, communes et sous-prefectures",bakilis masoda donnald,independant
SUD-COMOE,181,"ADIAKE, ASSINIE-MAFIA ET ETUEBOUE, COMMUNES ET SOUS-PREFECTURES",94,32509,14212,0.4372,327,13885,46,0.0033,PDCI-RDA,KASSI EDGARD ELOH,432,0.0311,False,sud-comoe,"adiake, assinie-mafia et etueboue, communes et sous-prefectures",kassi edgard eloh,pdci-rda
SUD-COMOE,181,"ADIAKE, ASSINIE-MAFIA ET ETUEBOUE, COMMUNES ET SOUS-PREFECTURES",94,32509,14212,0.4372,327,13885,46,0.0033,MGC,KAKOU FOBA ANTOINE,133,0.0096,False,sud-comoe,"adiake, assinie-mafia et etueboue, communes et sous-prefectures",kakou foba antoine,mgc
SUD-COMOE,181,"ADIAKE, ASSINIE-MAFIA ET ETUEBOUE, COMMUNES ET SOUS-PREFECTURES",94,32509,14212,0.4372,327,13885,46,0.0033,INDEPENDANT,KOUAME KOUASSI JEAN MICHEL,746,0.06,False,sud-comoe,"adiake, assinie-mafia et etueboue, communes et sous-prefectures",kouame kouassi jean michel,independant
SUD-COMOE,181,"ADIAKE, ASSINIE-MAFIA ET ETUEBOUE, COMMUNES ET SOUS-PREFECTURES",94,32509,14212,0.4372,327,13885,46,0.0033,INDEPENDANT,YAMOUSSOUN MOSSOUN CLEMENT,1033,0.083,False,sud-comoe,"adiake, assinie-mafia et etueboue, communes et sous-prefectures",yamoussoun mossoun clement,independant
SUD-COMOE,182,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",152,56912,12764,0.2243,325,12439,50,0.004,INDEPENDANT,MIESSAN DANIEL,1599,0.1285,False,sud-comoe,"bongo et bonoua, communes et sous-prefectures",miessan daniel,independant
SUD-COMOE,182,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",152,56912,12764,0.2243,325,12439,50,0.004,RHDP,TRAORE ABDOUL AZIZ,2018,0.16219999999999998,False,sud-comoe,"bongo et bonoua, communes et sous-prefectures",traore abdoul aziz,rhdp
SUD-COMOE,182,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",152,56912,12764,0.2243,325,12439,50,0.004,ADCI,BOKA ANOUMAN ANGE MICHEL,171,0.0137,False,sud-comoe,"bongo et bonoua, communes et sous-prefectures",boka anouman ange michel,adci
SUD-COMOE,182,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",152,56912,12764,0.2243,325,12439,50,0.004,EDS,ECRA ELIDJE JOSEPH,709,0.057,False,sud-comoe,"bongo et bonoua, communes et sous-prefectures",ecra elidje joseph,eds
SUD-COMOE,183,"GRAND-BASSAM, COMMUNE ET SOUS-PREFECTURE",155,62844,9830,0.1564,113,9717,93,0.0096,INDEPENDANT,DA GUY RICHARD,594,0.0611,False,sud-comoe,"grand-bassam, commune et sous-prefecture",da guy richard,independant
SUD-COMOE,183,"GRAND-BASSAM, COMMUNE ET SOUS-PREFECTURE",155,62844,9830,0.1564,113,9717,93,0.0096,INDEPENDANT,SYLLA IBRAHIM,239,0.0246,False,sud-comoe,"grand-bassam, commune et sous-prefecture",sylla ibrahim,independant
SUD-COMOE,183,"GRAND-BASSAM, COMMUNE ET SOUS-PREFECTURE",155,62844,9830,0.1564,113,9717,93,0.0096,INDEPENDANT,BONI KOFFI MICHEL,164,0.0169,False,sud-comoe,"grand-bassam, commune et sous-prefecture",boni koffi michel,independant
SUD-COMOE,183,"GRAND-BASSAM, COMMUNE ET SOUS-PREFECTURE",155,62844,9830,0.1564,113,9717,93,0.0096,RHDP,COULIBALY SERIBA,5036,0.5183,True,sud-comoe,"grand-bassam, commune et sous-prefecture",coulibaly seriba,rhdp
SUD-COMOE,183,"GRAND-BASSAM, COMMUNE ET SOUS-PREFECTURE",155,62844,9830,0.1564,113,9717,93,0.0096,INDEPENDANT,YAO RENE KOUAKOU,98,0.0101,False,sud-comoe,"grand-bassam, commune et sous-prefecture",yao rene kouakou,independant
SUD-COMOE,183,"GRAND-BASSAM, COMMUNE ET SOUS-PREFECTURE",155,62844,9830,0.1564,113,9717,93,0.0096,INDEPENDANT,LOUA NYELEKE FELIX,774,0.0797,False,sud-comoe,"grand-bassam, commune et sous-prefecture",loua nyeleke felix,independant
